"","gene","module_n","module_color"
"796","EIF4E3_containing",1,"turquoise"
"797","G15311",28,"skyblue"
"798","SLC6A1_like",7,"black"
"799","G15316",23,"darkturquoise"
"800","G15322",16,"lightcyan"
"801","G15324",16,"lightcyan"
"802","G15327",16,"lightcyan"
"803","G15331",0,"grey"
"804","G15334",17,"grey60"
"805","G15366",1,"turquoise"
"806","G15372",36,"yellowgreen"
"807","G15388",2,"blue"
"808","G15408",1,"turquoise"
"809","G15418",6,"red"
"810","G15428",5,"green"
"811","G15432",0,"grey"
"812","G15443",3,"brown"
"813","G15448",5,"green"
"814","KLF15_like",2,"blue"
"815","G15462",2,"blue"
"816","G15469",0,"grey"
"817","G1549",23,"darkturquoise"
"818","G15528",1,"turquoise"
"819","G15533",10,"purple"
"820","G1554",2,"blue"
"821","G15575",4,"yellow"
"822","G15588",38,"plum1"
"823","G1559",1,"turquoise"
"824","G15596",1,"turquoise"
"825","G15608",14,"cyan"
"826","G15609",3,"brown"
"827","G15616",1,"turquoise"
"828","G15624",4,"yellow"
"829","G15637",0,"grey"
"830","G15658",32,"violet"
"831","G15675",10,"purple"
"832","G15705",2,"blue"
"833","G15718",2,"blue"
"834","G1572",0,"grey"
"835","G15726",1,"turquoise"
"836","G15737",1,"turquoise"
"837","G15741",4,"yellow"
"838","G15748",0,"grey"
"839","G15763",2,"blue"
"840","G15771",2,"blue"
"841","G15785",37,"skyblue3"
"842","G1579",2,"blue"
"843","G15844",21,"darkred"
"844","G15845",2,"blue"
"845","G15859",4,"yellow"
"846","BRAF_containing",33,"darkolivegreen"
"847","G15881",37,"skyblue3"
"848","G15883",19,"lightyellow"
"849","G15889",0,"grey"
"850","G15894",11,"greenyellow"
"851","FMC1_like",1,"turquoise"
"852","G1593",1,"turquoise"
"853","KIAA1549_containing",2,"blue"
"854","G15959",0,"grey"
"855","DGKI_containing",14,"cyan"
"856","UBN2_containing",2,"blue"
"857","G15971",2,"blue"
"858","G15994",0,"grey"
"859","G15997",2,"blue"
"860","ITM2B",7,"black"
"861","G16009",16,"lightcyan"
"862","G1602",1,"turquoise"
"863","G16021",2,"blue"
"864","G16023",1,"turquoise"
"865","RNY4_containing",5,"green"
"866","G16049",1,"turquoise"
"867","G16063",2,"blue"
"868","COPG2IT1_containing",4,"yellow"
"869","G16076",5,"green"
"870","G16077",5,"green"
"871","G16078",5,"green"
"872","G1608",4,"yellow"
"873","PPP2R5E_containing",2,"blue"
"874","G16083",5,"green"
"875","G16084",5,"green"
"876","G161",34,"darkmagenta"
"877","G16100",0,"grey"
"878","G16101",33,"darkolivegreen"
"879","RUNDC3B_G16103",33,"darkolivegreen"
"880","RUNDC3B_G16104",9,"magenta"
"881","G16110",5,"green"
"882","G16112",4,"yellow"
"883","G16128",1,"turquoise"
"884","G16145",2,"blue"
"885","G16148",2,"blue"
"886","CDK14_like",11,"greenyellow"
"887","G16157",2,"blue"
"888","ZNF709_like_G1617",1,"turquoise"
"889","G16170",2,"blue"
"890","G1618",2,"blue"
"891","CDK6_like",38,"plum1"
"892","G1619",2,"blue"
"893","CREBRF_like",2,"blue"
"894","G16213",5,"green"
"895","G16214",2,"blue"
"896","G16222",0,"grey"
"897","G16225",4,"yellow"
"898","DLX6-AS1_containing",1,"turquoise"
"899","G16245",3,"brown"
"900","G16246",3,"brown"
"901","G16253",4,"yellow"
"902","PHF14",2,"blue"
"903","NORAD_like_G16291",4,"yellow"
"904","G16308",5,"green"
"905","G16309",4,"yellow"
"906","G16319",11,"greenyellow"
"907","G16321",32,"violet"
"908","G16351",1,"turquoise"
"909","G16353",2,"blue"
"910","G16369",17,"grey60"
"911","G1638",0,"grey"
"912","G16380",7,"black"
"913","G16385",1,"turquoise"
"914","G1639",1,"turquoise"
"915","CCDC71L_like",2,"blue"
"916","G16406",1,"turquoise"
"917","SYPL1_G16407",1,"turquoise"
"918","G16409",10,"purple"
"919","NAMPT_G16421",1,"turquoise"
"920","G16430",2,"blue"
"921","KMT2E-AS1_containing",2,"blue"
"922","G16441",1,"turquoise"
"923","G16444",2,"blue"
"924","G16446",2,"blue"
"925","G16448",2,"blue"
"926","G16453",2,"blue"
"927","G16456",1,"turquoise"
"928","G16467",1,"turquoise"
"929","G16470",1,"turquoise"
"930","MAGI2_G16473",4,"yellow"
"931","G16475",2,"blue"
"932","G16476",2,"blue"
"933","G16478",2,"blue"
"934","MAGI2_G16481",4,"yellow"
"935","G16483",2,"blue"
"936","G16490",2,"blue"
"937","GNAI1",0,"grey"
"938","SEMA3E_containing",1,"turquoise"
"939","G16510",4,"yellow"
"940","PNPLA8_containing",2,"blue"
"941","G16514",0,"grey"
"942","G16535",18,"lightgreen"
"943","G1656",1,"turquoise"
"944","HDAC9_containing",5,"green"
"945","TMEM196_like",4,"yellow"
"946","G16576",19,"lightyellow"
"947","G1658",1,"turquoise"
"948","G16591",17,"grey60"
"949","WIPF3_containing",2,"blue"
"950","SCRN1_G16600",16,"lightcyan"
"951","SCRN1_containing",16,"lightcyan"
"952","G1661",17,"grey60"
"953","G16624",1,"turquoise"
"954","G16630",1,"turquoise"
"955","G16631",2,"blue"
"956","G16636",5,"green"
"957","G16648",0,"grey"
"958","G16668",2,"blue"
"959","G16676",11,"greenyellow"
"960","CREB5_like",8,"pink"
"961","HMGN2_G1669",1,"turquoise"
"962","G16694",2,"blue"
"963","G16696",21,"darkred"
"964","PLEKHA8_like",2,"blue"
"965","MTURN_like",5,"green"
"966","G16707",2,"blue"
"967","G16708",0,"grey"
"968","G16715",2,"blue"
"969","G16716",3,"brown"
"970","SCRN1_G16726",9,"magenta"
"971","G1673",7,"black"
"972","G16730",16,"lightcyan"
"973","G16735",1,"turquoise"
"974","G16738",0,"grey"
"975","PDE1C_containing",7,"black"
"976","G16753",39,"orangered4"
"977","G16769",8,"pink"
"978","G16779",11,"greenyellow"
"979","G16780",37,"skyblue3"
"980","RP9_containing_G16781",2,"blue"
"981","G16785",2,"blue"
"982","G16788",2,"blue"
"983","G16798",15,"midnightblue"
"984","G16799",39,"orangered4"
"985","CDK13_G16806",0,"grey"
"986","G16818",5,"green"
"987","G16819",4,"yellow"
"988","G16820",4,"yellow"
"989","G16834",1,"turquoise"
"990","GLI3_containing",4,"yellow"
"991","G1685",0,"grey"
"992","G1686",2,"blue"
"993","G16868",3,"brown"
"994","G16880",1,"turquoise"
"995","G16883",23,"darkturquoise"
"996","IGFBP3",13,"salmon"
"997","G16892",2,"blue"
"998","G16899",1,"turquoise"
"999","TRIP11_containing_G16900",1,"turquoise"
"1000","G16932",2,"blue"
"1001","G16940",5,"green"
"1002","G16943",1,"turquoise"
"1003","G16948",2,"blue"
"1004","G16952",14,"cyan"
"1005","G16957",14,"cyan"
"1006","G16971",23,"darkturquoise"
"1007","G16982",14,"cyan"
"1008","G16983",2,"blue"
"1009","G16984",1,"turquoise"
"1010","G16987",0,"grey"
"1011","G16991",2,"blue"
"1012","G16994",2,"blue"
"1013","G16998",3,"brown"
"1014","G17041",14,"cyan"
"1015","G1705",1,"turquoise"
"1016","G17052",4,"yellow"
"1017","G17053",5,"green"
"1018","MTMR3_like",1,"turquoise"
"1019","G17061",4,"yellow"
"1020","G17062",9,"magenta"
"1021","SLU7",2,"blue"
"1022","G17096",0,"grey"
"1023","G17099",5,"green"
"1024","SF3A1_containing",7,"black"
"1025","G17106",2,"blue"
"1026","G17114",5,"green"
"1027","G17128",2,"blue"
"1028","PIK3IP1",2,"blue"
"1029","G17149",1,"turquoise"
"1030","G17156",2,"blue"
"1031","PRR14L_containing",2,"blue"
"1032","G17174",33,"darkolivegreen"
"1033","G17189",1,"turquoise"
"1034","G1720",2,"blue"
"1035","G1721",1,"turquoise"
"1036","G17219",2,"blue"
"1037","G1723",19,"lightyellow"
"1038","EPS15_like",13,"salmon"
"1039","G17258",2,"blue"
"1040","G17259",3,"brown"
"1041","G17260",3,"brown"
"1042","G17265",42,"lightcyan1"
"1043","G17267",0,"grey"
"1044","G17286",1,"turquoise"
"1045","TMEM132B_G17328",3,"brown"
"1046","G17355",16,"lightcyan"
"1047","G17358",1,"turquoise"
"1048","G17359",16,"lightcyan"
"1049","G17370",16,"lightcyan"
"1050","AACSP1_containing",2,"blue"
"1051","G17387",18,"lightgreen"
"1052","G17390",1,"turquoise"
"1053","SRSF3_G17416",2,"blue"
"1054","G17417",2,"blue"
"1055","G17438",1,"turquoise"
"1056","AKAP1",0,"grey"
"1057","G1744",1,"turquoise"
"1058","G17473",1,"turquoise"
"1059","CBX3_containing",2,"blue"
"1060","G17483",3,"brown"
"1061","PTMA_G17509",1,"turquoise"
"1062","CYFIP2_like",9,"magenta"
"1063","G17521",1,"turquoise"
"1064","G17524",2,"blue"
"1065","G1753",2,"blue"
"1066","G17535",0,"grey"
"1067","G17539",43,"ivory"
"1068","G17543",43,"ivory"
"1069","KCNQ1OT1_like_G1757",4,"yellow"
"1070","G17580",14,"cyan"
"1071","G1760",2,"blue"
"1072","G17605",14,"cyan"
"1073","G17611",4,"yellow"
"1074","G17612",1,"turquoise"
"1075","G17623",14,"cyan"
"1076","SGCD_like",4,"yellow"
"1077","G1768",2,"blue"
"1078","G17682",8,"pink"
"1079","G17705",4,"yellow"
"1080","MSI1",12,"tan"
"1081","G17757",1,"turquoise"
"1082","G17766",7,"black"
"1083","G17788",2,"blue"
"1084","G17789",2,"blue"
"1085","G17799",0,"grey"
"1086","ZRANB1_containing",1,"turquoise"
"1087","G17804",18,"lightgreen"
"1088","G1783",0,"grey"
"1089","G1784",5,"green"
"1090","MED13L_containing",37,"skyblue3"
"1091","HRK_containing",2,"blue"
"1092","NOS1_containing",10,"purple"
"1093","KSR2_containing",7,"black"
"1094","G17876",19,"lightyellow"
"1095","G17879",2,"blue"
"1096","G1788",1,"turquoise"
"1097","G17880",2,"blue"
"1098","G17885",2,"blue"
"1099","G17886",2,"blue"
"1100","G17908",1,"turquoise"
"1101","G17918",4,"yellow"
"1102","G17922",2,"blue"
"1103","G17952",1,"turquoise"
"1104","SETD1B",2,"blue"
"1105","G1796",4,"yellow"
"1106","G17963",2,"blue"
"1107","G17997",1,"turquoise"
"1108","G180",2,"blue"
"1109","G18004",4,"yellow"
"1110","G18006",1,"turquoise"
"1111","G1801",2,"blue"
"1112","G18011",2,"blue"
"1113","G18040",36,"yellowgreen"
"1114","G18055",4,"yellow"
"1115","G18056",15,"midnightblue"
"1116","G18059",6,"red"
"1117","G18063",37,"skyblue3"
"1118","G1807",1,"turquoise"
"1119","THAP12_G18072",2,"blue"
"1120","G18079",7,"black"
"1121","G1808",11,"greenyellow"
"1122","G18088",18,"lightgreen"
"1123","G18092",1,"turquoise"
"1124","G18093",0,"grey"
"1125","G181",2,"blue"
"1126","G18108",2,"blue"
"1127","G18109",7,"black"
"1128","G18114",2,"blue"
"1129","G18124",14,"cyan"
"1130","G18135",14,"cyan"
"1131","G18140",14,"cyan"
"1132","G18144",0,"grey"
"1133","G18159",4,"yellow"
"1134","PRICKLE2",0,"grey"
"1135","PRICKLE2_containing",0,"grey"
"1136","G1817",8,"pink"
"1137","THAP12_G18182",2,"blue"
"1138","G18188",3,"brown"
"1139","G18189",18,"lightgreen"
"1140","G18195",2,"blue"
"1141","G18201",2,"blue"
"1142","PTPRG",1,"turquoise"
"1143","G18229",45,"darkorange2"
"1144","G18242",2,"blue"
"1145","G18250",33,"darkolivegreen"
"1146","G18285",18,"lightgreen"
"1147","G18286",18,"lightgreen"
"1148","DCP1A",2,"blue"
"1149","G18312",2,"blue"
"1150","G18346",3,"brown"
"1151","SAR1B_containing",3,"brown"
"1152","GALNT15_containing",5,"green"
"1153","SATB1",5,"green"
"1154","SATB1_containing",5,"green"
"1155","G18371",7,"black"
"1156","TOP2B_like",3,"brown"
"1157","GPR26_containing",2,"blue"
"1158","G18401",4,"yellow"
"1159","ZNF385D_containing",1,"turquoise"
"1160","G18415",4,"yellow"
"1161","G18416",4,"yellow"
"1162","G18429",5,"green"
"1163","G18431",2,"blue"
"1164","GPD1L_like",2,"blue"
"1165","G18437",17,"grey60"
"1166","DYNC1LI1_like",1,"turquoise"
"1167","G18448",1,"turquoise"
"1168","G1848",1,"turquoise"
"1169","G18513",1,"turquoise"
"1170","ACVR2B_G18537",2,"blue"
"1171","G18539",2,"blue"
"1172","G18541",4,"yellow"
"1173","G1856",2,"blue"
"1174","G18564",17,"grey60"
"1175","G18565",17,"grey60"
"1176","FAM241A_like_G18566",0,"grey"
"1177","G18567",17,"grey60"
"1178","G18568",1,"turquoise"
"1179","G18569",4,"yellow"
"1180","G18590",7,"black"
"1181","TMEM158",28,"skyblue"
"1182","G18603",17,"grey60"
"1183","G18604",17,"grey60"
"1184","G18608",18,"lightgreen"
"1185","G18618",22,"darkgreen"
"1186","G18625",2,"blue"
"1187","G18628",2,"blue"
"1188","G18649",2,"blue"
"1189","G1865",26,"darkorange"
"1190","G18650",2,"blue"
"1191","G18652",1,"turquoise"
"1192","G18658",0,"grey"
"1193","G18664",5,"green"
"1194","G18665",5,"green"
"1195","G18676",17,"grey60"
"1196","G18681",5,"green"
"1197","G18683",5,"green"
"1198","G1870",33,"darkolivegreen"
"1199","G18710",2,"blue"
"1200","G18717",1,"turquoise"
"1201","G18718",5,"green"
"1202","SMARCC1",1,"turquoise"
"1203","G18732",5,"green"
"1204","G1874",2,"blue"
"1205","G18741",2,"blue"
"1206","G18761",1,"turquoise"
"1207","KIF3A_containing",2,"blue"
"1208","G18840",5,"green"
"1209","G18849",15,"midnightblue"
"1210","G18884",2,"blue"
"1211","G18897",24,"darkgrey"
"1212","ACSL6_containing",1,"turquoise"
"1213","G18914",5,"green"
"1214","TPM4_containing",5,"green"
"1215","G18929",2,"blue"
"1216","G18937",0,"grey"
"1217","G18972",12,"tan"
"1218","G18986",2,"blue"
"1219","G19025",1,"turquoise"
"1220","MIR181C_containing",1,"turquoise"
"1221","CACNA1A_G19039",9,"magenta"
"1222","G19044",36,"yellowgreen"
"1223","G19056",2,"blue"
"1224","G19058",2,"blue"
"1225","G1906",9,"magenta"
"1226","G19084",2,"blue"
"1227","G19095",2,"blue"
"1228","G19100",5,"green"
"1229","G19121",1,"turquoise"
"1230","G19134",1,"turquoise"
"1231","ELAVL3",2,"blue"
"1232","G19156",0,"grey"
"1233","G19168",13,"salmon"
"1234","BZW1_G19170",26,"darkorange"
"1235","G19190",2,"blue"
"1236","G19192",2,"blue"
"1237","G192",2,"blue"
"1238","G19206",2,"blue"
"1239","G1921",1,"turquoise"
"1240","G19213",2,"blue"
"1241","G19218",4,"yellow"
"1242","G19238",2,"blue"
"1243","G19239",33,"darkolivegreen"
"1244","G19264",37,"skyblue3"
"1245","ZNF558_like_G19266",2,"blue"
"1246","ZNF699_like_G19270",2,"blue"
"1247","G19271",2,"blue"
"1248","G19272",13,"salmon"
"1249","G19273",2,"blue"
"1250","ZNF699_like_G19278",2,"blue"
"1251","G19284",1,"turquoise"
"1252","G19290",2,"blue"
"1253","ELAVL1_like",2,"blue"
"1254","G19301",37,"skyblue3"
"1255","G19311",23,"darkturquoise"
"1256","CDK2AP1",0,"grey"
"1257","G19377",2,"blue"
"1258","G1938",5,"green"
"1259","G19389",1,"turquoise"
"1260","G19412",41,"lightsteelblue1"
"1261","G19413",41,"lightsteelblue1"
"1262","G19414",41,"lightsteelblue1"
"1263","G19433",1,"turquoise"
"1264","G19442",0,"grey"
"1265","G19445",7,"black"
"1266","SEMA6B",15,"midnightblue"
"1267","G19465",2,"blue"
"1268","G1948",2,"blue"
"1269","G19489",1,"turquoise"
"1270","G1949",18,"lightgreen"
"1271","G19492",22,"darkgreen"
"1272","G19494",2,"blue"
"1273","ZBTB7A_containing_G19495",2,"blue"
"1274","G19496",2,"blue"
"1275","PIAS4_containing",2,"blue"
"1276","G19501",8,"pink"
"1277","ZBTB7A_containing_G19503",2,"blue"
"1278","G1952",28,"skyblue"
"1279","G19523",2,"blue"
"1280","G19526",2,"blue"
"1281","G19535",42,"lightcyan1"
"1282","G19567",1,"turquoise"
"1283","G19575",2,"blue"
"1284","G19577",35,"sienna3"
"1285","G19581",2,"blue"
"1286","G19606",1,"turquoise"
"1287","G19614",19,"lightyellow"
"1288","G19626",2,"blue"
"1289","G19627",0,"grey"
"1290","G19629",2,"blue"
"1291","G19646",1,"turquoise"
"1292","G19650",4,"yellow"
"1293","G19664",2,"blue"
"1294","G1969",2,"blue"
"1295","G19690",2,"blue"
"1296","G19709",1,"turquoise"
"1297","G19727",5,"green"
"1298","G19738",1,"turquoise"
"1299","G1974",0,"grey"
"1300","G19745",30,"steelblue"
"1301","G19748",20,"royalblue"
"1302","G19766",20,"royalblue"
"1303","G19780",10,"purple"
"1304","G19781",10,"purple"
"1305","G19793",5,"green"
"1306","G19807",4,"yellow"
"1307","G19817",30,"steelblue"
"1308","G19820",27,"white"
"1309","G19824",41,"lightsteelblue1"
"1310","RNF130_containing",2,"blue"
"1311","G19839",16,"lightcyan"
"1312","G19851",2,"blue"
"1313","G19854",16,"lightcyan"
"1314","G19871",11,"greenyellow"
"1315","G19878",5,"green"
"1316","G19881",17,"grey60"
"1317","G19891",1,"turquoise"
"1318","G19915",1,"turquoise"
"1319","G19923",2,"blue"
"1320","G19929",2,"blue"
"1321","G19936",18,"lightgreen"
"1322","G19937",2,"blue"
"1323","G19941",11,"greenyellow"
"1324","G19946",2,"blue"
"1325","ZNF625_containing_G19950",0,"grey"
"1326","ZNF844_containing_G19951",24,"darkgrey"
"1327","G19955",20,"royalblue"
"1328","G19958",7,"black"
"1329","G19960",1,"turquoise"
"1330","G19961",2,"blue"
"1331","NLGN4X_containing",5,"green"
"1332","G19980",5,"green"
"1333","ZNF354C_containing",2,"blue"
"1334","G19993",4,"yellow"
"1335","G19994",0,"grey"
"1336","G19997",1,"turquoise"
"1337","G19998",36,"yellowgreen"
"1338","G2001",15,"midnightblue"
"1339","ZNF124_containing_G20029",2,"blue"
"1340","G20031",1,"turquoise"
"1341","G20032",11,"greenyellow"
"1342","G20054",1,"turquoise"
"1343","G20077",14,"cyan"
"1344","G20141",1,"turquoise"
"1345","G20157",6,"red"
"1346","G20171",36,"yellowgreen"
"1347","G20184",36,"yellowgreen"
"1348","G20217",16,"lightcyan"
"1349","G20226",23,"darkturquoise"
"1350","G2023",10,"purple"
"1351","G20233",23,"darkturquoise"
"1352","UBE2N_G20235",5,"green"
"1353","UBE2N_like_G20236",6,"red"
"1354","G20241",1,"turquoise"
"1355","G20242",2,"blue"
"1356","G20248",14,"cyan"
"1357","G20252",14,"cyan"
"1358","G20265",2,"blue"
"1359","G20284",2,"blue"
"1360","G20291",2,"blue"
"1361","G20300",2,"blue"
"1362","G2032",2,"blue"
"1363","G20331",13,"salmon"
"1364","G20339",13,"salmon"
"1365","G20343",2,"blue"
"1366","G20350",14,"cyan"
"1367","G20352",2,"blue"
"1368","G20353",2,"blue"
"1369","G20354",1,"turquoise"
"1370","G20356",12,"tan"
"1371","G20359",8,"pink"
"1372","G20360",2,"blue"
"1373","G20361",2,"blue"
"1374","G20363",1,"turquoise"
"1375","G20364",1,"turquoise"
"1376","G20365",5,"green"
"1377","G20367",0,"grey"
"1378","G20368",2,"blue"
"1379","G2037",0,"grey"
"1380","POLR2L_containing",1,"turquoise"
"1381","G20372",5,"green"
"1382","G20375",2,"blue"
"1383","G20384",5,"green"
"1384","G20393",5,"green"
"1385","G20400",0,"grey"
"1386","G20401",14,"cyan"
"1387","G20408",5,"green"
"1388","G20411",2,"blue"
"1389","G20424",8,"pink"
"1390","G20435",1,"turquoise"
"1391","GPRIN1",3,"brown"
"1392","G20504",12,"tan"
"1393","G2051",1,"turquoise"
"1394","G20513",0,"grey"
"1395","G20526",26,"darkorange"
"1396","G20575",1,"turquoise"
"1397","G20578",2,"blue"
"1398","G20601",36,"yellowgreen"
"1399","G20611",1,"turquoise"
"1400","SNX32_containing",2,"blue"
"1401","G20614",2,"blue"
"1402","G20617",2,"blue"
"1403","G20619",8,"pink"
"1404","G20652",45,"darkorange2"
"1405","MALAT1_G20666",1,"turquoise"
"1406","G20677",0,"grey"
"1407","SF1",2,"blue"
"1408","NRXN2",2,"blue"
"1409","G20718",29,"saddlebrown"
"1410","G20719",29,"saddlebrown"
"1411","G20726",5,"green"
"1412","PLA2G16",1,"turquoise"
"1413","G20768",2,"blue"
"1414","G2077",1,"turquoise"
"1415","G20797",1,"turquoise"
"1416","G20800",1,"turquoise"
"1417","AHNAK_G20817",34,"darkmagenta"
"1418","AHNAK_G20818",12,"tan"
"1419","AHNAK_G20820",34,"darkmagenta"
"1420","G20826",2,"blue"
"1421","GRK6_containing",0,"grey"
"1422","G20831",17,"grey60"
"1423","G20832",41,"lightsteelblue1"
"1424","G20842",1,"turquoise"
"1425","G20859",2,"blue"
"1426","G20887",4,"yellow"
"1427","G20932",3,"brown"
"1428","G20939",2,"blue"
"1429","G2094",1,"turquoise"
"1430","G20945",2,"blue"
"1431","G20956",1,"turquoise"
"1432","G20968",8,"pink"
"1433","G2097",1,"turquoise"
"1434","G2099",1,"turquoise"
"1435","G21015",1,"turquoise"
"1436","MTCH2_containing",23,"darkturquoise"
"1437","G21043",0,"grey"
"1438","G21059",2,"blue"
"1439","G21060",2,"blue"
"1440","G21062",0,"grey"
"1441","G21065",1,"turquoise"
"1442","G21077",1,"turquoise"
"1443","G21079",9,"magenta"
"1444","G21087",11,"greenyellow"
"1445","G21090",6,"red"
"1446","PRDM11_containing",2,"blue"
"1447","G21115",44,"floralwhite"
"1448","G21150",13,"salmon"
"1449","G21183",1,"turquoise"
"1450","G21186",1,"turquoise"
"1451","G2119",1,"turquoise"
"1452","G21194",0,"grey"
"1453","G21195",1,"turquoise"
"1454","G2120",2,"blue"
"1455","KIAA1549L_like",1,"turquoise"
"1456","G21219",5,"green"
"1457","BDNF_like",2,"blue"
"1458","SMAD5_like",2,"blue"
"1459","LIN7C_like",21,"darkred"
"1460","CCDC34_like",2,"blue"
"1461","G21247",1,"turquoise"
"1462","G21253",1,"turquoise"
"1463","G21256",4,"yellow"
"1464","G21257",5,"green"
"1465","SVIP_containing",30,"steelblue"
"1466","G2127",2,"blue"
"1467","G21274",4,"yellow"
"1468","G21278",4,"yellow"
"1469","SMIM32_like",1,"turquoise"
"1470","QSER1_like",8,"pink"
"1471","G21304",4,"yellow"
"1472","G21309",31,"paleturquoise"
"1473","G21316",1,"turquoise"
"1474","G21318",1,"turquoise"
"1475","G21322",4,"yellow"
"1476","G21337",2,"blue"
"1477","G21339",2,"blue"
"1478","KLHL3_containing",19,"lightyellow"
"1479","PIK3C2A_G21352",8,"pink"
"1480","G21353",2,"blue"
"1481","G21354",13,"salmon"
"1482","PLEKHA7_like",1,"turquoise"
"1483","PIK3C2A_G21357",8,"pink"
"1484","G21358",1,"turquoise"
"1485","G21359",1,"turquoise"
"1486","G21373",1,"turquoise"
"1487","G21380",4,"yellow"
"1488","G21385",0,"grey"
"1489","TEAD1",2,"blue"
"1490","TEAD1_like",2,"blue"
"1491","G21412",19,"lightyellow"
"1492","G21413",2,"blue"
"1493","G21414",2,"blue"
"1494","G21437",25,"orange"
"1495","G21451",1,"turquoise"
"1496","G21460",1,"turquoise"
"1497","G21502",1,"turquoise"
"1498","PSMA6",1,"turquoise"
"1499","G21510",1,"turquoise"
"1500","CDC42SE2_G21545",3,"brown"
"1501","G21554",5,"green"
"1502","G21555",3,"brown"
"1503","G21559",9,"magenta"
"1504","HCG11_G21563",4,"yellow"
"1505","G21566",5,"green"
"1506","THAP12_G2157",8,"pink"
"1507","P2RY2_containing",1,"turquoise"
"1508","G21623",4,"yellow"
"1509","G21634",2,"blue"
"1510","G21636",1,"turquoise"
"1511","G21638",1,"turquoise"
"1512","G21643",2,"blue"
"1513","GVQW3_G21665",2,"blue"
"1514","G21666",2,"blue"
"1515","MAP6_like",2,"blue"
"1516","WARS2-AS1_containing",8,"pink"
"1517","ACER3_containing",3,"brown"
"1518","G2169",2,"blue"
"1519","G21716",1,"turquoise"
"1520","G21719",1,"turquoise"
"1521","G21726",2,"blue"
"1522","G21727",2,"blue"
"1523","G21728",2,"blue"
"1524","G21737",2,"blue"
"1525","RAB30_containing",2,"blue"
"1526","G21740",18,"lightgreen"
"1527","G21743",2,"blue"
"1528","G21750",1,"turquoise"
"1529","G21765",1,"turquoise"
"1530","G21774",30,"steelblue"
"1531","G21786",2,"blue"
