"","gene","module_n","module_color"
"803","G15334",5,"green"
"804","G15366",3,"brown"
"805","G15372",0,"grey"
"806","G15388",2,"blue"
"807","G15418",15,"midnightblue"
"808","G15430",2,"blue"
"809","G15432",12,"tan"
"810","G15443",4,"yellow"
"811","G15448",2,"blue"
"812","KLF15_like",2,"blue"
"813","G1546",7,"black"
"814","G15462",11,"greenyellow"
"815","G15468",8,"pink"
"816","G15469",2,"blue"
"817","G1549",2,"blue"
"818","G15528",3,"brown"
"819","G15533",5,"green"
"820","G1554",2,"blue"
"821","G15588",3,"brown"
"822","G1559",27,"white"
"823","G15596",1,"turquoise"
"824","G15608",0,"grey"
"825","G15609",2,"blue"
"826","G15616",0,"grey"
"827","G15624",9,"magenta"
"828","G15637",5,"green"
"829","G15655",35,"sienna3"
"830","G15656",35,"sienna3"
"831","G15658",2,"blue"
"832","G15675",3,"brown"
"833","G1568",2,"blue"
"834","G15705",2,"blue"
"835","G15718",3,"brown"
"836","G1572",2,"blue"
"837","G15726",14,"cyan"
"838","G15737",9,"magenta"
"839","G15748",30,"steelblue"
"840","G15763",2,"blue"
"841","G15771",2,"blue"
"842","G15785",16,"lightcyan"
"843","G15787",7,"black"
"844","G1579",3,"brown"
"845","G15844",2,"blue"
"846","G15845",15,"midnightblue"
"847","G15859",9,"magenta"
"848","BRAF_containing",26,"darkorange"
"849","G15881",6,"red"
"850","G15883",2,"blue"
"851","G15889",26,"darkorange"
"852","G15894",2,"blue"
"853","G15924",1,"turquoise"
"854","KIAA1549_containing",2,"blue"
"855","G15959",3,"brown"
"856","DGKI_containing",3,"brown"
"857","UBN2_containing",2,"blue"
"858","G15971",2,"blue"
"859","G15991",3,"brown"
"860","G15992",6,"red"
"861","G15994",3,"brown"
"862","G15995",6,"red"
"863","G15997",28,"skyblue"
"864","G16004",34,"darkmagenta"
"865","G16006",13,"salmon"
"866","G16009",3,"brown"
"867","G1602",1,"turquoise"
"868","G16023",13,"salmon"
"869","G1604",2,"blue"
"870","G16049",1,"turquoise"
"871","G16063",2,"blue"
"872","COPG2IT1_containing",5,"green"
"873","G16076",9,"magenta"
"874","G16077",9,"magenta"
"875","G16078",9,"magenta"
"876","PPP2R5E_containing",2,"blue"
"877","G16083",9,"magenta"
"878","G1609",14,"cyan"
"879","G161",7,"black"
"880","G16100",8,"pink"
"881","G16101",0,"grey"
"882","RUNDC3B_G16103",7,"black"
"883","RUNDC3B_G16104",7,"black"
"884","G16110",3,"brown"
"885","G16112",9,"magenta"
"886","G16128",1,"turquoise"
"887","G16145",7,"black"
"888","G16148",15,"midnightblue"
"889","CDK14_like",10,"purple"
"890","G16157",15,"midnightblue"
"891","ZNF709_like_G1617",1,"turquoise"
"892","G16170",2,"blue"
"893","CDK6_like",5,"green"
"894","G1619",2,"blue"
"895","G16194",15,"midnightblue"
"896","G16195",3,"brown"
"897","CREBRF_like",6,"red"
"898","G16213",26,"darkorange"
"899","G16214",3,"brown"
"900","G16222",16,"lightcyan"
"901","G16225",1,"turquoise"
"902","DLX6-AS1_containing",7,"black"
"903","G16245",16,"lightcyan"
"904","G16246",16,"lightcyan"
"905","G16253",10,"purple"
"906","PHF14",7,"black"
"907","NORAD_like_G16291",7,"black"
"908","G1630",3,"brown"
"909","G16303",3,"brown"
"910","G16308",0,"grey"
"911","G16319",1,"turquoise"
"912","G16321",4,"yellow"
"913","G16351",16,"lightcyan"
"914","G16353",2,"blue"
"915","G16369",6,"red"
"916","G1638",2,"blue"
"917","G16380",1,"turquoise"
"918","G16385",7,"black"
"919","G1639",0,"grey"
"920","CCDC71L_like",2,"blue"
"921","G16406",1,"turquoise"
"922","SYPL1_G16407",1,"turquoise"
"923","G16409",1,"turquoise"
"924","G16413",3,"brown"
"925","G16414",11,"greenyellow"
"926","NAMPT_G16421",1,"turquoise"
"927","G16430",3,"brown"
"928","KMT2E-AS1_containing",2,"blue"
"929","G16444",2,"blue"
"930","G16446",0,"grey"
"931","G16447",14,"cyan"
"932","G16448",2,"blue"
"933","G16453",2,"blue"
"934","G16456",12,"tan"
"935","G16461",0,"grey"
"936","G16467",1,"turquoise"
"937","G16470",16,"lightcyan"
"938","MAGI2_G16473",3,"brown"
"939","G16483",6,"red"
"940","G16489",1,"turquoise"
"941","G16490",15,"midnightblue"
"942","GNAI1",7,"black"
"943","SEMA3E_containing",3,"brown"
"944","SEMA3A_G16502",13,"salmon"
"945","G16510",3,"brown"
"946","PNPLA8_containing",7,"black"
"947","G16527",7,"black"
"948","G16535",30,"steelblue"
"949","G1656",10,"purple"
"950","HDAC9_containing",3,"brown"
"951","TMEM196_like",5,"green"
"952","G16576",4,"yellow"
"953","G1658",13,"salmon"
"954","G16591",19,"lightyellow"
"955","WIPF3_containing",3,"brown"
"956","SCRN1_G16600",19,"lightyellow"
"957","SCRN1_containing",19,"lightyellow"
"958","G1661",9,"magenta"
"959","G16624",16,"lightcyan"
"960","G16631",6,"red"
"961","G16636",14,"cyan"
"962","G16648",12,"tan"
"963","G16668",0,"grey"
"964","G16676",1,"turquoise"
"965","CREB5_like",1,"turquoise"
"966","HMGN2_G1669",1,"turquoise"
"967","G16694",6,"red"
"968","G16696",3,"brown"
"969","PLEKHA8_like",2,"blue"
"970","MTURN_like",14,"cyan"
"971","G16707",0,"grey"
"972","G16708",9,"magenta"
"973","G16715",12,"tan"
"974","G16716",0,"grey"
"975","SCRN1_G16726",7,"black"
"976","G16730",19,"lightyellow"
"977","G16735",19,"lightyellow"
"978","G16738",30,"steelblue"
"979","PDE1C_containing",1,"turquoise"
"980","G16753",30,"steelblue"
"981","G16769",2,"blue"
"982","G16779",1,"turquoise"
"983","G16780",1,"turquoise"
"984","RP9_containing_G16781",0,"grey"
"985","G16783",1,"turquoise"
"986","G16785",24,"darkgrey"
"987","G16788",5,"green"
"988","G16793",3,"brown"
"989","G16798",0,"grey"
"990","G16799",25,"orange"
"991","CDK13_G16806",6,"red"
"992","G16818",10,"purple"
"993","G16819",11,"greenyellow"
"994","G16820",35,"sienna3"
"995","G16833",6,"red"
"996","G16834",4,"yellow"
"997","G16840",6,"red"
"998","HECW1",0,"grey"
"999","GLI3_containing",5,"green"
"1000","G1685",1,"turquoise"
"1001","G1686",2,"blue"
"1002","G16862",4,"yellow"
"1003","G16864",17,"grey60"
"1004","G16868",1,"turquoise"
"1005","G16880",10,"purple"
"1006","G16883",1,"turquoise"
"1007","IGFBP3",2,"blue"
"1008","G16892",1,"turquoise"
"1009","TRIP11_containing_G16900",10,"purple"
"1010","G16932",2,"blue"
"1011","G16940",16,"lightcyan"
"1012","G16943",9,"magenta"
"1013","G16948",2,"blue"
"1014","G16952",29,"saddlebrown"
"1015","G16971",26,"darkorange"
"1016","G16982",29,"saddlebrown"
"1017","G16983",26,"darkorange"
"1018","G16987",12,"tan"
"1019","G16991",2,"blue"
"1020","G16994",26,"darkorange"
"1021","G16998",26,"darkorange"
"1022","G17041",29,"saddlebrown"
"1023","G1705",1,"turquoise"
"1024","G17052",34,"darkmagenta"
"1025","G17053",2,"blue"
"1026","MTMR3_like",2,"blue"
"1027","G17062",11,"greenyellow"
"1028","SLU7",0,"grey"
"1029","G17099",2,"blue"
"1030","SF3A1_containing",2,"blue"
"1031","G17106",2,"blue"
"1032","G17114",34,"darkmagenta"
"1033","G17128",2,"blue"
"1034","PIK3IP1",2,"blue"
"1035","G17149",1,"turquoise"
"1036","G17156",2,"blue"
"1037","PRR14L_containing",2,"blue"
"1038","G17174",9,"magenta"
"1039","G17189",13,"salmon"
"1040","G1720",2,"blue"
"1041","G17219",11,"greenyellow"
"1042","EPS15_like",10,"purple"
"1043","G17254",2,"blue"
"1044","G17258",2,"blue"
"1045","G17259",26,"darkorange"
"1046","G17260",26,"darkorange"
"1047","G17265",11,"greenyellow"
"1048","G17267",1,"turquoise"
"1049","G17286",1,"turquoise"
"1050","G17299",2,"blue"
"1051","G173",2,"blue"
"1052","G17303",1,"turquoise"
"1053","G17304",1,"turquoise"
"1054","G17316",7,"black"
"1055","G17326",3,"brown"
"1056","TMEM132B_G17328",3,"brown"
"1057","G17355",19,"lightyellow"
"1058","TMEM132B_G17357",3,"brown"
"1059","G17358",3,"brown"
"1060","G17359",19,"lightyellow"
"1061","G17360",3,"brown"
"1062","G17370",19,"lightyellow"
"1063","AACSP1_containing",2,"blue"
"1064","G17387",22,"darkgreen"
"1065","G17390",1,"turquoise"
"1066","SRSF3_G17416",6,"red"
"1067","G17417",2,"blue"
"1068","G17438",17,"grey60"
"1069","AKAP1",4,"yellow"
"1070","G1744",21,"darkred"
"1071","G17473",12,"tan"
"1072","CBX3_containing",2,"blue"
"1073","G17483",4,"yellow"
"1074","PTMA_G17509",1,"turquoise"
"1075","CYFIP2_like",3,"brown"
"1076","G17521",17,"grey60"
"1077","G17524",11,"greenyellow"
"1078","G1753",6,"red"
"1079","G17535",26,"darkorange"
"1080","G17536",9,"magenta"
"1081","G17539",15,"midnightblue"
"1082","G17543",15,"midnightblue"
"1083","KCNQ1OT1_like_G1757",2,"blue"
"1084","G17580",29,"saddlebrown"
"1085","G1760",2,"blue"
"1086","G17605",29,"saddlebrown"
"1087","G17606",29,"saddlebrown"
"1088","G17611",0,"grey"
"1089","G17612",1,"turquoise"
"1090","SGCD_like",10,"purple"
"1091","G1768",2,"blue"
"1092","G17682",24,"darkgrey"
"1093","G17705",1,"turquoise"
"1094","MSI1",17,"grey60"
"1095","ZCCHC7_containing",1,"turquoise"
"1096","G17757",16,"lightcyan"
"1097","G1776",2,"blue"
"1098","G17766",5,"green"
"1099","ZRANB1_containing",13,"salmon"
"1100","G1783",3,"brown"
"1101","G17832",1,"turquoise"
"1102","G1784",35,"sienna3"
"1103","G17841",6,"red"
"1104","MED13L_containing",6,"red"
"1105","HRK_containing",3,"brown"
"1106","NOS1_containing",5,"green"
"1107","KSR2_containing",2,"blue"
"1108","G17876",2,"blue"
"1109","G1788",1,"turquoise"
"1110","G17880",2,"blue"
"1111","G17885",2,"blue"
"1112","G17886",2,"blue"
"1113","G17908",1,"turquoise"
"1114","G17918",19,"lightyellow"
"1115","G17922",2,"blue"
"1116","G17952",1,"turquoise"
"1117","SETD1B",2,"blue"
"1118","G17956",3,"brown"
"1119","G17963",2,"blue"
"1120","G17997",1,"turquoise"
"1121","G180",2,"blue"
"1122","G18004",16,"lightcyan"
"1123","G18006",9,"magenta"
"1124","G1801",2,"blue"
"1125","G18011",2,"blue"
"1126","G18040",1,"turquoise"
"1127","G18055",1,"turquoise"
"1128","G18056",1,"turquoise"
"1129","G18059",23,"darkturquoise"
"1130","G18063",0,"grey"
"1131","G1807",1,"turquoise"
"1132","THAP12_G18072",6,"red"
"1133","G18079",0,"grey"
"1134","G1808",5,"green"
"1135","G18093",6,"red"
"1136","G181",2,"blue"
"1137","G18104",2,"blue"
"1138","G18108",2,"blue"
"1139","G18114",2,"blue"
"1140","G18124",3,"brown"
"1141","G18135",9,"magenta"
"1142","G18140",9,"magenta"
"1143","G18144",9,"magenta"
"1144","G18159",1,"turquoise"
"1145","PRICKLE2",3,"brown"
"1146","PRICKLE2_containing",3,"brown"
"1147","G1817",9,"magenta"
"1148","G18178",7,"black"
"1149","THAP12_G18182",6,"red"
"1150","G18188",2,"blue"
"1151","G18189",30,"steelblue"
"1152","G18195",6,"red"
"1153","G18201",2,"blue"
"1154","PTPRG",1,"turquoise"
"1155","G18229",1,"turquoise"
"1156","G18242",2,"blue"
"1157","G18250",7,"black"
"1158","G18285",24,"darkgrey"
"1159","G18286",24,"darkgrey"
"1160","DCP1A",6,"red"
"1161","G18312",2,"blue"
"1162","G18317",6,"red"
"1163","G18346",3,"brown"
"1164","SAR1B_containing",4,"yellow"
"1165","GALNT15_containing",11,"greenyellow"
"1166","SATB1",7,"black"
"1167","SATB1_containing",3,"brown"
"1168","G18371",3,"brown"
"1169","GPR26_containing",2,"blue"
"1170","G18401",1,"turquoise"
"1171","ZNF385D_containing",1,"turquoise"
"1172","G18415",9,"magenta"
"1173","G18416",27,"white"
"1174","G18429",2,"blue"
"1175","G18431",7,"black"
"1176","GPD1L_like",3,"brown"
"1177","G18437",19,"lightyellow"
"1178","DYNC1LI1_like",1,"turquoise"
"1179","G18448",13,"salmon"
"1180","G1848",1,"turquoise"
"1181","G18491",2,"blue"
"1182","G18513",28,"skyblue"
"1183","G18527",2,"blue"
"1184","ACVR2B_G18537",2,"blue"
"1185","G18539",2,"blue"
"1186","G18541",10,"purple"
"1187","G18557",15,"midnightblue"
"1188","G18564",2,"blue"
"1189","G18565",6,"red"
"1190","G18567",2,"blue"
"1191","G18568",1,"turquoise"
"1192","G18569",1,"turquoise"
"1193","G18590",13,"salmon"
"1194","TMEM158",3,"brown"
"1195","G18597",15,"midnightblue"
"1196","G18603",2,"blue"
"1197","G18604",2,"blue"
"1198","G18608",2,"blue"
"1199","G18618",11,"greenyellow"
"1200","G18625",2,"blue"
"1201","G18628",2,"blue"
"1202","G18649",2,"blue"
"1203","G1865",3,"brown"
"1204","G18650",2,"blue"
"1205","G18652",16,"lightcyan"
"1206","G18658",4,"yellow"
"1207","G18664",22,"darkgreen"
"1208","G18667",3,"brown"
"1209","G18676",2,"blue"
"1210","G18681",15,"midnightblue"
"1211","G18683",15,"midnightblue"
"1212","G1870",7,"black"
"1213","G18706",11,"greenyellow"
"1214","G18710",2,"blue"
"1215","G18717",1,"turquoise"
"1216","G18718",15,"midnightblue"
"1217","SMARCC1",6,"red"
"1218","G18732",10,"purple"
"1219","G1874",2,"blue"
"1220","G18741",2,"blue"
"1221","G18761",18,"lightgreen"
"1222","G18823",1,"turquoise"
"1223","KIF3A_containing",7,"black"
"1224","G18836",3,"brown"
"1225","G18840",10,"purple"
"1226","G18865",3,"brown"
"1227","G18874",2,"blue"
"1228","G18884",2,"blue"
"1229","G18897",17,"grey60"
"1230","ACSL6_containing",1,"turquoise"
"1231","TPM4_containing",2,"blue"
"1232","G18929",5,"green"
"1233","G18937",30,"steelblue"
"1234","G18972",15,"midnightblue"
"1235","G18986",2,"blue"
"1236","G19025",2,"blue"
"1237","G19033",2,"blue"
"1238","CACNA1A_G19039",2,"blue"
"1239","G19044",21,"darkred"
"1240","G19058",26,"darkorange"
"1241","G1906",13,"salmon"
"1242","G19084",2,"blue"
"1243","G19095",2,"blue"
"1244","G19100",15,"midnightblue"
"1245","G19121",1,"turquoise"
"1246","G19134",1,"turquoise"
"1247","ELAVL3",2,"blue"
"1248","G19156",1,"turquoise"
"1249","G19168",2,"blue"
"1250","BZW1_G19170",4,"yellow"
"1251","G19190",2,"blue"
"1252","G19191",22,"darkgreen"
"1253","G19192",2,"blue"
"1254","G192",2,"blue"
"1255","G19206",2,"blue"
"1256","G19208",6,"red"
"1257","G1921",7,"black"
"1258","G19213",2,"blue"
"1259","G19218",9,"magenta"
"1260","G19238",6,"red"
"1261","G19239",6,"red"
"1262","ZNF558_like_G19266",6,"red"
"1263","ZNF699_like_G19270",2,"blue"
"1264","G19271",2,"blue"
"1265","G19272",1,"turquoise"
"1266","G19273",3,"brown"
"1267","ZNF699_like_G19278",2,"blue"
"1268","G19284",1,"turquoise"
"1269","G19290",2,"blue"
"1270","ELAVL1_like",2,"blue"
"1271","G19301",1,"turquoise"
"1272","G19311",12,"tan"
"1273","CDK2AP1",7,"black"
"1274","G1938",29,"saddlebrown"
"1275","G19389",1,"turquoise"
"1276","G19442",2,"blue"
"1277","G19445",12,"tan"
"1278","SEMA6B",8,"pink"
"1279","G1948",2,"blue"
"1280","G19489",7,"black"
"1281","G19492",2,"blue"
"1282","G19494",2,"blue"
"1283","ZBTB7A_containing_G19495",2,"blue"
"1284","G19496",2,"blue"
"1285","G19501",0,"grey"
"1286","ZBTB7A_containing_G19503",2,"blue"
"1287","G1952",2,"blue"
"1288","G19523",2,"blue"
"1289","G19526",26,"darkorange"
"1290","G19535",21,"darkred"
"1291","G19567",2,"blue"
"1292","G19572",0,"grey"
"1293","G19575",2,"blue"
"1294","G19577",2,"blue"
"1295","G19581",2,"blue"
"1296","G19606",1,"turquoise"
"1297","G19614",2,"blue"
"1298","G19626",2,"blue"
"1299","G19627",1,"turquoise"
"1300","G19629",6,"red"
"1301","G19646",28,"skyblue"
"1302","G19650",17,"grey60"
"1303","G19664",2,"blue"
"1304","G1969",15,"midnightblue"
"1305","G19690",2,"blue"
"1306","G19709",12,"tan"
"1307","G19727",2,"blue"
"1308","G19738",2,"blue"
"1309","G19745",15,"midnightblue"
"1310","G19748",0,"grey"
"1311","G19749",13,"salmon"
"1312","G19766",12,"tan"
"1313","G19780",29,"saddlebrown"
"1314","G19781",29,"saddlebrown"
"1315","G19793",0,"grey"
"1316","G19807",29,"saddlebrown"
"1317","G19817",15,"midnightblue"
"1318","G19820",19,"lightyellow"
"1319","G19824",12,"tan"
"1320","RNF130_containing",3,"brown"
"1321","G19839",19,"lightyellow"
"1322","G19851",6,"red"
"1323","G19878",9,"magenta"
"1324","G19881",0,"grey"
"1325","G19891",1,"turquoise"
"1326","G19923",2,"blue"
"1327","G19929",2,"blue"
"1328","G19936",2,"blue"
"1329","G19937",2,"blue"
"1330","G19941",0,"grey"
"1331","G19946",2,"blue"
"1332","ZNF625_containing_G19950",2,"blue"
"1333","ZNF844_containing_G19951",9,"magenta"
"1334","G19955",1,"turquoise"
"1335","G19960",1,"turquoise"
"1336","G19961",2,"blue"
"1337","NLGN4X_containing",0,"grey"
"1338","G19980",6,"red"
"1339","G19984",11,"greenyellow"
"1340","ZNF354C_containing",2,"blue"
"1341","G19993",12,"tan"
"1342","G19994",9,"magenta"
"1343","G19997",12,"tan"
"1344","G19998",33,"darkolivegreen"
"1345","ZNF124_containing_G20029",2,"blue"
"1346","G20031",1,"turquoise"
"1347","G20032",9,"magenta"
"1348","G20049",1,"turquoise"
"1349","G20054",1,"turquoise"
"1350","G20077",15,"midnightblue"
"1351","G20141",1,"turquoise"
"1352","G20157",17,"grey60"
"1353","G20171",33,"darkolivegreen"
"1354","G20184",33,"darkolivegreen"
"1355","G20202",1,"turquoise"
"1356","G20217",19,"lightyellow"
"1357","G2023",2,"blue"
"1358","UBE2N_G20235",7,"black"
"1359","UBE2N_like_G20236",7,"black"
"1360","G20241",2,"blue"
"1361","G20242",2,"blue"
"1362","G20248",15,"midnightblue"
"1363","G20252",15,"midnightblue"
"1364","G20265",2,"blue"
"1365","G20284",2,"blue"
"1366","G20291",3,"brown"
"1367","G20294",1,"turquoise"
"1368","G20300",2,"blue"
"1369","G2032",2,"blue"
"1370","G20343",2,"blue"
"1371","G20350",12,"tan"
"1372","G20353",2,"blue"
"1373","G20356",24,"darkgrey"
"1374","G20363",12,"tan"
"1375","G20364",12,"tan"
"1376","G20365",10,"purple"
"1377","G20367",2,"blue"
"1378","G20368",12,"tan"
"1379","G2037",5,"green"
"1380","POLR2L_containing",1,"turquoise"
"1381","G20372",2,"blue"
"1382","G20375",2,"blue"
"1383","G20401",9,"magenta"
"1384","G20424",35,"sienna3"
"1385","G20435",1,"turquoise"
"1386","GPRIN1",3,"brown"
"1387","G20504",10,"purple"
"1388","G2051",8,"pink"
"1389","G20513",1,"turquoise"
"1390","G20526",1,"turquoise"
"1391","G20555",2,"blue"
"1392","G20575",14,"cyan"
"1393","G20578",2,"blue"
"1394","G20601",1,"turquoise"
"1395","G20611",1,"turquoise"
"1396","SNX32_containing",2,"blue"
"1397","G20614",2,"blue"
"1398","G20617",26,"darkorange"
"1399","G20619",15,"midnightblue"
"1400","G20647",1,"turquoise"
"1401","G20652",12,"tan"
"1402","MALAT1_G20666",16,"lightcyan"
"1403","G20677",1,"turquoise"
"1404","NRXN2",11,"greenyellow"
"1405","G20718",0,"grey"
"1406","G20719",2,"blue"
"1407","PLA2G16",1,"turquoise"
"1408","G20768",2,"blue"
"1409","G2077",1,"turquoise"
"1410","G20797",1,"turquoise"
"1411","AHNAK_G20817",2,"blue"
"1412","AHNAK_G20818",2,"blue"
"1413","AHNAK_G20820",2,"blue"
"1414","G20826",3,"brown"
"1415","GRK6_containing",2,"blue"
"1416","G20831",7,"black"
"1417","G20832",1,"turquoise"
"1418","G20842",5,"green"
"1419","G20859",2,"blue"
"1420","G20874",0,"grey"
"1421","G20887",20,"royalblue"
"1422","G20925",33,"darkolivegreen"
"1423","G20931",4,"yellow"
"1424","G20932",1,"turquoise"
"1425","G20939",2,"blue"
"1426","G2094",1,"turquoise"
"1427","G20968",2,"blue"
"1428","G2097",1,"turquoise"
"1429","G2098",17,"grey60"
"1430","G2099",12,"tan"
"1431","G21015",16,"lightcyan"
"1432","MTCH2_containing",1,"turquoise"
"1433","G21043",28,"skyblue"
"1434","G21059",2,"blue"
"1435","G21060",26,"darkorange"
"1436","G21062",18,"lightgreen"
"1437","G21065",1,"turquoise"
"1438","G21068",10,"purple"
"1439","G21077",31,"paleturquoise"
"1440","G21085",3,"brown"
"1441","G21086",33,"darkolivegreen"
"1442","G21090",25,"orange"
"1443","PRDM11_containing",2,"blue"
"1444","G21115",1,"turquoise"
"1445","G21142",1,"turquoise"
"1446","G21159",2,"blue"
"1447","G21183",1,"turquoise"
"1448","G21186",1,"turquoise"
"1449","G21194",7,"black"
"1450","G21195",7,"black"
"1451","G2120",14,"cyan"
"1452","KIAA1549L_like",3,"brown"
"1453","G21219",2,"blue"
"1454","BDNF_like",14,"cyan"
"1455","SMAD5_like",6,"red"
"1456","LIN7C_like",7,"black"
"1457","CCDC34_like",7,"black"
"1458","G21247",2,"blue"
"1459","G21253",1,"turquoise"
"1460","G21256",13,"salmon"
"1461","G21257",3,"brown"
"1462","SVIP_containing",1,"turquoise"
"1463","G2127",6,"red"
"1464","G21278",9,"magenta"
"1465","G21279",9,"magenta"
"1466","SMIM32_like",8,"pink"
"1467","QSER1_like",35,"sienna3"
"1468","G21304",29,"saddlebrown"
"1469","G21309",1,"turquoise"
"1470","G21316",1,"turquoise"
"1471","G21318",9,"magenta"
"1472","G21322",9,"magenta"
"1473","G21337",2,"blue"
"1474","G21339",7,"black"
"1475","KLHL3_containing",2,"blue"
"1476","PIK3C2A_G21352",7,"black"
"1477","PLEKHA7_like",1,"turquoise"
"1478","PIK3C2A_G21357",6,"red"
"1479","G21358",1,"turquoise"
"1480","G21359",1,"turquoise"
"1481","G21380",9,"magenta"
"1482","G21385",24,"darkgrey"
"1483","TEAD1_like",2,"blue"
"1484","G21412",9,"magenta"
"1485","G21413",26,"darkorange"
"1486","G21437",28,"skyblue"
"1487","G21451",1,"turquoise"
"1488","G21460",1,"turquoise"
"1489","G21466",2,"blue"
"1490","G21502",29,"saddlebrown"
"1491","PSMA6",1,"turquoise"
"1492","G21510",1,"turquoise"
"1493","CDC42SE2_G21545",3,"brown"
"1494","G21547",1,"turquoise"
"1495","G21554",10,"purple"
"1496","G21555",6,"red"
"1497","G21559",11,"greenyellow"
"1498","HCG11_G21563",7,"black"
"1499","THAP12_G2157",6,"red"
"1500","G21579",3,"brown"
"1501","G21580",3,"brown"
"1502","P2RY2_containing",1,"turquoise"
"1503","G21609",1,"turquoise"
"1504","G21623",1,"turquoise"
"1505","G21634",2,"blue"
"1506","G21638",4,"yellow"
"1507","G21643",2,"blue"
"1508","UVRAG_like",3,"brown"
"1509","GVQW3_G21665",19,"lightyellow"
"1510","G21666",2,"blue"
"1511","MAP6_like",2,"blue"
"1512","WARS2-AS1_containing",26,"darkorange"
"1513","ACER3_containing",1,"turquoise"
"1514","G2169",2,"blue"
"1515","G21715",5,"green"
"1516","G21716",4,"yellow"
"1517","G21719",26,"darkorange"
"1518","G21726",2,"blue"
"1519","G21727",2,"blue"
"1520","G21728",2,"blue"
"1521","G21737",2,"blue"
"1522","RAB30_containing",2,"blue"
"1523","G21740",1,"turquoise"
"1524","G21743",3,"brown"
"1525","G21750",13,"salmon"
"1526","G21765",1,"turquoise"
"1527","G21769",2,"blue"
"1528","G21774",11,"greenyellow"
"1529","G21786",14,"cyan"
