"","gene","r","module_color","module_n"
"6730","Rundc3b",0.798471555364922,"brown",3
"6731","Abcb1",0.639894616281146,"skyblue",28
"6732","Crot",0.579177407082217,"greenyellow",11
"6733","Tmem243",0.565153213300934,"black",7
"6734","Dmtf1",0.902397173643355,"orange",25
"6735","Nck2",0.479829854000921,"black",7
"6736","CUNH2orf49",0.592532313163896,"turquoise",1
"6737","Tgfbrap1",-0.1974729884701,"grey",0
"6738","Mrps9",0.485219326729259,"blue",2
"6739","Herpud1",0.669425186781729,"greenyellow",11
"6740","Kdelr2",0.785651275428843,"saddlebrown",29
"6741","Zdhhc4",0.68405515684685,"greenyellow",11
"6742","CUNH7orf26",0.701513565515722,"blue",2
"6743","Znf853",0.678705225452203,"green",5
"6744","Znf316",0.367444710673195,"brown",3
"6745","Znf12",0.915926971649722,"turquoise",1
"6746","Cetp",0.696172401265204,"blue",2
"6747","Rnf216",0.694363861367992,"brown",3
"6748","Fscn1",0.682970167751737,"blue",2
"6749","Actb",0.827098939801317,"blue",2
"6750","Fbxl18",0.66301940116838,"turquoise",1
"6751","Nlrc5",0.54348928080693,"purple",10
"6752","Tnrc18",0.806706722178441,"purple",10
